virus_ID	Family	database	blast	deepac	dnabert	kNN	vibe	zoonotic_rank	Genus	Species	refseq.id	dataset	label	host_label
DQ164194	Flaviviridae	GenBank	0.0	0.0316835677526383	0.0015072114871476	0.0	0.0022518559060038	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164194	past	0.0	0.0
DQ164195	Flaviviridae	GenBank	0.0	0.0287345074519345	0.0010890722974595	0.0	0.0010740422711189	0.9977124673128128	Flavivirus	West Nile virus	DQ164195	past	0.0	0.0
DQ164196	Flaviviridae	GenBank	0.0	0.0292237722314894	0.0010863220932978	0.0	0.0011226555401332	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164196	past	1.0	1.0
DQ164197	Flaviviridae	GenBank	0.0	0.0293200769123028	0.0010855798047321	0.0	0.0010847129597095	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164197	past	1.0	1.0
DQ164198	Flaviviridae	GenBank	0.0	0.0293741022998636	0.0011181538972199	0.0	0.0011841694113999	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164198	past	1.0	1.0
DQ164199	Flaviviridae	GenBank	0.0	0.0288603619079698	0.0010907083692886	0.0	0.0010758486645169	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164199	past	1.0	1.0
DQ164200	Flaviviridae	GenBank	0.0	0.029107638423077	0.0011037775647392	0.0	0.0011076070394747	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164200	past	1.0	1.0
DQ164201	Flaviviridae	GenBank	0.0	0.0287522452100264	0.0011009665481238	0.0	0.0011051122829402	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164201	past	1.0	1.0
DQ164202	Flaviviridae	GenBank	0.0	0.0311878729526969	0.0011686380980377	0.0	0.0012533475793051	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164202	past	1.0	1.0
DQ164203	Flaviviridae	GenBank	0.0	0.0303454931656068	0.0016447925094821	0.0	0.0014596432050563	0.9977124673128128	Flavivirus	West Nile virus	DQ164203	past	0.0	0.0
DQ164204	Flaviviridae	GenBank	0.0	0.0288429447365078	0.0010893308677954	0.0	0.0010692251175483	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164204	past	0.0	0.0
DQ164205	Flaviviridae	GenBank	0.0	0.0293206402777948	0.0011186064472316	0.0	0.0011826892487905	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164205	past	1.0	1.0
DQ164206	Flaviviridae	GenBank	0.0	0.0314819779225879	0.0019690376052908	0.0	0.0010574278097589	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ164206	past	0.0	0.0
DQ176636	Flaviviridae	GenBank	0.0	0.1222487308684436	0.1455278188664594	0.0	0.1206701791239099	0.9977124673128128	Flavivirus	West Nile virus	DQ176636	past	0.0	0.0
DQ176637	Flaviviridae	GenBank	0.0	0.0307737652979352	0.005637378497597	0.0	0.0043953842414981	0.9977124673128128	Flavivirus	West Nile virus	DQ176637	past	0.0	0.0
DQ256376	Flaviviridae	GenBank	0.0	0.0746305888010697	0.0859753841868951	0.0	0.0544943330711579	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	DQ256376	past	1.0	1.0
DQ374650	Flaviviridae	GenBank	1.0	0.1158457328240538	0.1123096080859689	0.4	0.018904334311184	0.9977124673128128	Flavivirus	West Nile virus	DQ374650	past	0.0	0.0
DQ374651	Flaviviridae	GenBank	1.0	0.1143323736655157	0.1071538668678163	0.4	0.0209263343381598	0.9977124673128128	Flavivirus	West Nile virus	DQ374651	past	0.0	0.0
DQ374652	Flaviviridae	GenBank	1.0	0.115235744347406	0.1015586828451527	0.4	0.0200645198387656	0.9977124673128128	Flavivirus	West Nile virus	DQ374652	past	0.0	0.0
DQ374653	Flaviviridae	GenBank	1.0	0.1149116168448398	0.1042608463524862	0.4	0.021590946904833	0.9977124673128128	Flavivirus	West Nile virus	DQ374653	past	0.0	0.0
DQ377178	Flaviviridae	GenBank	1.0	0.1145837482411501	0.1040043517822659	0.4	0.0209532018485587	0.9977124673128128	Flavivirus	West Nile virus	DQ377178	past	0.0	0.0
DQ377179	Flaviviridae	GenBank	1.0	0.1143693449192268	0.1072999432122573	0.4	0.0201506261662363	0.9977124673128128	Flavivirus	West Nile virus	DQ377179	past	0.0	0.0
DQ377180	Flaviviridae	GenBank	1.0	0.1147526817526235	0.1047792871479963	0.4	0.0206289565296258	0.9977124673128128	Flavivirus	West Nile virus	DQ377180	past	0.0	0.0
DQ401140	Flaviviridae	GenBank	0.0	0.2194426422092047	0.2556092404252426	0.0	0.19565571385531	0.9977124673128128	Flavivirus	Tick-borne encephalitis virus	DQ401140	past	0.0	0.0
DQ411029	Flaviviridae	GenBank	1.0	0.1153466465861298	0.1017118996648161	0.4	0.0199106237972913	0.9977124673128128	Flavivirus	West Nile virus	DQ411029	past	0.0	0.0
DQ411030	Flaviviridae	GenBank	1.0	0.1171740496227907	0.1037361465115641	0.4	0.0207243789377254	0.9977124673128128	Flavivirus	West Nile virus	DQ411030	past	0.0	0.0
DQ411031	Flaviviridae	GenBank	1.0	0.1172060363081305	0.1040616820845211	0.4	0.0207688520834402	0.9977124673128128	Flavivirus	West Nile virus	DQ411031	past	0.0	0.0
DQ411032	Flaviviridae	GenBank	1.0	0.1128204441521056	0.1073285192034618	0.4	0.0240073076775568	0.9977124673128128	Flavivirus	West Nile virus	DQ411032	past	0.0	0.0
DQ411033	Flaviviridae	GenBank	1.0	0.115356542993077	0.1120401518947314	0.4	0.0207867457844089	0.9977124673128128	Flavivirus	West Nile virus	DQ411033	past	0.0	0.0
DQ411034	Flaviviridae	GenBank	1.0	0.1144548017358364	0.1066251177229745	0.4	0.0207100239132942	0.9977124673128128	Flavivirus	West Nile virus	DQ411034	past	0.0	0.0
DQ411035	Flaviviridae	GenBank	1.0	0.1147311446798402	0.1083594414576086	0.4	0.0207375514024576	0.9977124673128128	Flavivirus	West Nile virus	DQ411035	past	0.0	0.0
DQ448231	Flaviviridae	GenBank	1.0	0.825190586903516	0.996132700583514	1.0	0.9968107546077056	0.9977124673128128	Flavivirus	Dengue virus	DQ448231	past	1.0	1.0
DQ462443	Flaviviridae	GenBank	1.0	0.0707032866342816	0.1462650424029223	0.0	0.1190817186529044	0.9977124673128128	Flavivirus	Royal Farm virus	DQ462443	past	0.0	0.0
DQ675519	Flaviviridae	GenBank	1.0	0.9962396593654856	0.9990733167704414	1.0	0.9971116451656116	0.9977124673128128	Flavivirus	Dengue virus	DQ675519	past	1.0	1.0
DQ675521	Flaviviridae	GenBank	1.0	0.9979625533608828	0.999110368420096	1.0	0.997335488655988	0.9977124673128128	Flavivirus	Dengue virus	DQ675521	past	1.0	1.0
DQ675522	Flaviviridae	GenBank	1.0	0.9979667656561908	0.99910929553649	1.0	0.997346751128926	0.9977124673128128	Flavivirus	Dengue virus	DQ675522	past	1.0	1.0
DQ675523	Flaviviridae	GenBank	1.0	0.9979625533608828	0.999110368420096	1.0	0.997335488655988	0.9977124673128128	Flavivirus	Dengue virus	DQ675523	past	1.0	1.0
DQ675524	Flaviviridae	GenBank	1.0	0.9979319705682642	0.999109246450312	1.0	0.9973461943514208	0.9977124673128128	Flavivirus	Dengue virus	DQ675524	past	1.0	1.0
DQ675525	Flaviviridae	GenBank	1.0	0.9979096938582028	0.9991071988554562	1.0	0.9973674430566676	0.9977124673128128	Flavivirus	Dengue virus	DQ675525	past	1.0	1.0
DQ675526	Flaviviridae	GenBank	1.0	0.99797001656364	0.9991092576700098	1.0	0.9973409112762004	0.9977124673128128	Flavivirus	Dengue virus	DQ675526	past	1.0	1.0
DQ675527	Flaviviridae	GenBank	1.0	0.997959272300496	0.9991075803251828	1.0	0.997343440616832	0.9977124673128128	Flavivirus	Dengue virus	DQ675527	past	1.0	1.0
DQ675528	Flaviviridae	GenBank	1.0	0.9979452813372892	0.99910748425652	1.0	0.997338976579554	0.9977124673128128	Flavivirus	Dengue virus	DQ675528	past	1.0	1.0
DQ675529	Flaviviridae	GenBank	1.0	0.9979723425472484	0.9991115801474628	1.0	0.9875101164859884	0.9977124673128128	Flavivirus	Dengue virus	DQ675529	past	1.0	1.0
DQ675530	Flaviviridae	GenBank	1.0	0.9979660097290488	0.9991092436453876	1.0	0.997351318247178	0.9977124673128128	Flavivirus	Dengue virus	DQ675530	past	1.0	1.0
DQ675531	Flaviviridae	GenBank	1.0	0.997966766357422	0.9991090795573068	1.0	0.9973476444973663	0.9977124673128128	Flavivirus	Dengue virus	DQ675531	past	1.0	1.0
DQ675533	Flaviviridae	GenBank	1.0	0.9981117283596712	0.9991379737854004	1.0	0.9973953548599692	0.9977124673128128	Flavivirus	Dengue virus	DQ675533	past	1.0	1.0
DQ837641	Flaviviridae	GenBank	0.0	0.0461784093862488	0.0490142643739957	0.0	0.0694809102943898	0.9977124673128128	Flavivirus	Orthoflavivirus entebbeense	DQ837641	past	0.0	0.0
DQ837642	Flaviviridae	GenBank	0.0	0.052670212939035	0.0720816014238449	0.2	0.1427427332463869	0.9977124673128128	Flavivirus	Sepik virus	DQ837642	past	0.0	0.0
DQ863638	Flaviviridae	GenBank	1.0	0.9996371409472298	0.9980440427275264	1.0	0.994567516270806	0.8966169816255569	Flavivirus	Dengue virus	DQ863638	past	1.0	1.0
EF107523	Flaviviridae	GenBank	0.0	0.1024310601959851	0.0687744937227266	0.0	0.0401725748551226	0.9977124673128128	Flavivirus	Orthoflavivirus japonicum	EF107523	past	0.0	0.0
EF108306	Flaviviridae	GenBank	1.0	0.9145958669980369	0.9974307290712991	1.0	0.9409648993611336	0.8350671142339706	Hepacivirus	Hepacivirus C	EF108306	past	1.0	1.0
EF206350	Flaviviridae	GenBank	0.0	0.0239952877904711	0.0010214358487494	0.0	0.0011586251851192	0.9977124673128128	Flavivirus	Usutu virus	EF206350	past	0.0	0.0
EF429197	Flaviviridae	GenBank	0.0	0.332339656623927	0.45939964345995	0.0	0.3572843246034939	0.9693650686740876	Flavivirus	Orthoflavivirus nilense	EF429197	past	1.0	1.0
EF429198	Flaviviridae	GenBank	0.0	0.3339736158536239	0.443500224924223	0.0	0.3537518085742538	0.3083109253644942	Flavivirus	Orthoflavivirus nilense	EF429198	past	1.0	1.0
EF429199	Flaviviridae	GenBank	0.0	0.3002334938130595	0.4392701568801633	0.1	0.3255742300640453	0.8714543816447258	Flavivirus	West Nile virus	EF429199	past	1.0	1.0
EF429200	Flaviviridae	GenBank	0.0	0.3155479065396569	0.4416377582132224	0.0	0.3588706181299957	0.9381977036595344	Flavivirus	West Nile virus	EF429200	past	1.0	1.0
EF457904	Flaviviridae	GenBank	1.0	0.5034976457409999	0.9589742945589343	0.3	0.9386779972735572	0.9977124673128128	Flavivirus	Dengue virus	EF457904	past	0.0	0.0
EF469661	Flaviviridae	GenBank	0.0	0.190897770919079	0.2903955109839782	0.7	0.1800816816840927	0.9977124673128128	Flavivirus	Tick-borne encephalitis virus	EF469661	past	0.0	0.0
EF469662	Flaviviridae	GenBank	0.0	0.1592208442039961	0.2860353655550022	0.5	0.1627001499941269	0.9977124673128128	Flavivirus	Tick-borne encephalitis virus	EF469662	past	0.0	0.0
EF530047	Flaviviridae	GenBank	0.0	0.0318524753992361	0.0014463137228052	0.0	0.0013235926003703	0.9977124673128128	Flavivirus	Orthoflavivirus nilense	EF530047	past	0.0	0.0
EF643017	Flaviviridae	GenBank	1.0	0.9998865674523746	0.9980536236482508	1.0	0.9950568942462696	0.4634130817651749	Flavivirus	Dengue virus	EF643017	past	1.0	1.0
EF657887	Flaviviridae	GenBank	0.0	0.0315794459522955	0.0014361305352808	0.0	0.0013258072715623	0.9977124673128128	Flavivirus	West Nile virus	EF657887	past	0.0	0.0
EU056810	Flaviviridae	GenBank	1.0	0.8563134165371166	0.996451863821815	1.0	0.996676358054666	0.9977124673128128	Flavivirus	Dengue virus	EU056810	past	1.0	1.0
EU056811	Flaviviridae	GenBank	1.0	0.8429198082755593	0.9950071124469532	1.0	0.993110338379355	0.9977124673128128	Flavivirus	Dengue virus	EU056811	past	1.0	1.0
EU056812	Flaviviridae	GenBank	1.0	0.8190109961173113	0.9949956690563876	1.0	0.9937028197681202	0.9977124673128128	Flavivirus	Dengue virus	EU056812	past	1.0	1.0
EU155213	Flaviviridae	GenBank	1.0	0.9991920908292136	0.9979537844657898	1.0	0.996384650071462	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155213	past	1.0	1.0
EU155214	Flaviviridae	GenBank	1.0	0.9975567379513304	0.9979527036885958	1.0	0.9962914505520384	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155214	past	1.0	1.0
EU155215	Flaviviridae	GenBank	1.0	0.99889146566391	0.9979523507754008	1.0	0.9961307406425476	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155215	past	1.0	1.0
EU155216	Flaviviridae	GenBank	1.0	0.996691191518629	0.9979588993497795	1.0	0.996431837210784	0.98789851218462	Hepacivirus	Hepacivirus C	EU155216	past	1.0	1.0
EU155217	Flaviviridae	GenBank	1.0	0.9997994956132528	0.997956605376424	1.0	0.9963859762694384	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155217	past	1.0	1.0
EU155218	Flaviviridae	GenBank	1.0	0.9996569889622766	0.9979599657896404	1.0	0.9962154481862042	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155218	past	1.0	1.0
EU155219	Flaviviridae	GenBank	1.0	0.9996976248315864	0.9979628461438256	1.0	0.9962895222612328	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155219	past	1.0	1.0
EU155220	Flaviviridae	GenBank	1.0	0.9995865894330516	0.9979280821374944	1.0	0.996275921931138	0.9804564023017884	Hepacivirus	Hepacivirus C	EU155220	past	1.0	1.0
EU155221	Flaviviridae	GenBank	1.0	0.9999999871125091	0.9991879962586068	1.0	0.9980423764602558	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155221	past	1.0	1.0
EU155222	Flaviviridae	GenBank	1.0	0.999940672436276	0.9991885133691736	1.0	0.9981851175024704	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155222	past	1.0	1.0
EU155223	Flaviviridae	GenBank	1.0	0.9997203688363772	0.9991865343338734	1.0	0.993506451716294	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155223	past	1.0	1.0
EU155224	Flaviviridae	GenBank	1.0	0.999999006052275	0.999190003485293	1.0	0.9981925229768496	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155224	past	1.0	1.0
EU155225	Flaviviridae	GenBank	1.0	0.9999868918109583	0.9991868420227152	1.0	0.997754716389888	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155225	past	1.0	1.0
EU155226	Flaviviridae	GenBank	1.0	0.9999797392535854	0.9991888871064056	1.0	0.997870222136781	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155226	past	1.0	1.0
EU155227	Flaviviridae	GenBank	1.0	0.999999618208086	0.99918683557897	1.0	0.9980280737619144	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155227	past	1.0	1.0
EU155228	Flaviviridae	GenBank	1.0	0.9999941152495306	0.9991882411209312	1.0	0.998173209461006	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155228	past	1.0	1.0
EU155229	Flaviviridae	GenBank	1.0	0.9999999122039692	0.9991861315997872	1.0	0.9981974113631892	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155229	past	1.0	1.0
EU155230	Flaviviridae	GenBank	1.0	0.9999999492555052	0.9991888629423604	1.0	0.9981495891068431	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155230	past	1.0	1.0
EU155231	Flaviviridae	GenBank	1.0	0.999992955375362	0.9991854622557356	1.0	0.9981827961431968	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155231	past	1.0	1.0
EU155232	Flaviviridae	GenBank	1.0	0.9999996762017946	0.9991865496377688	1.0	0.998130911105388	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155232	past	1.0	1.0
EU155233	Flaviviridae	GenBank	1.0	0.9999997470829938	0.9991847397507848	1.0	0.998186039763528	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155233	past	1.0	1.0
EU155234	Flaviviridae	GenBank	1.0	0.9999983077113692	0.9991877965025	1.0	0.9981245156880972	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155234	past	1.0	1.0
EU155235	Flaviviridae	GenBank	1.0	0.9999989843046344	0.9991886188855044	1.0	0.9981640730355236	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155235	past	1.0	1.0
EU155236	Flaviviridae	GenBank	1.0	1.0	0.9991879157117896	1.0	0.9981063322440998	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155236	past	1.0	1.0
EU155237	Flaviviridae	GenBank	1.0	0.999906747341156	0.9972219133377076	1.0	0.9967552137374878	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155237	past	1.0	1.0
EU155238	Flaviviridae	GenBank	1.0	1.0	0.9991865625252596	1.0	0.998206194993612	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155238	past	1.0	1.0
EU155239	Flaviviridae	GenBank	1.0	0.99999485095342	0.9991848961512249	1.0	0.9980152185757954	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155239	past	1.0	1.0
EU155240	Flaviviridae	GenBank	1.0	0.9998655279477436	0.9991720589001972	1.0	0.998122775554657	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155240	past	1.0	1.0
EU155241	Flaviviridae	GenBank	1.0	0.9999999959726592	0.999186084882633	1.0	0.9982023577432376	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155241	past	1.0	1.0
EU155242	Flaviviridae	GenBank	1.0	0.999998539686203	0.999184493277524	1.0	0.9981626312474948	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155242	past	1.0	1.0
EU155243	Flaviviridae	GenBank	1.0	0.99999999113985	0.9991848492944564	1.0	0.9982017568639808	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155243	past	1.0	1.0
EU155244	Flaviviridae	GenBank	1.0	0.9999999856948852	0.9991850701967876	1.0	0.9980911032358806	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155244	past	1.0	1.0
EU155245	Flaviviridae	GenBank	1.0	1.0	0.999186780001666	1.0	0.9982033790768804	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155245	past	1.0	1.0
EU155246	Flaviviridae	GenBank	1.0	0.9999996654192608	0.9991830468177796	1.0	0.9980896059672038	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155246	past	1.0	1.0
EU155247	Flaviviridae	GenBank	1.0	0.9999999935562546	0.9991856201274976	1.0	0.998189661148432	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155247	past	1.0	1.0
EU155248	Flaviviridae	GenBank	1.0	0.9999988969167074	0.9991836897532144	1.0	0.9978197105725606	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155248	past	1.0	1.0
EU155249	Flaviviridae	GenBank	1.0	0.9999973893165588	0.9991806109746296	1.0	0.998114047050476	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155249	past	1.0	1.0
EU155250	Flaviviridae	GenBank	1.0	0.999999986307041	0.9991863281340212	1.0	0.9981975692349512	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155250	past	1.0	1.0
EU155251	Flaviviridae	GenBank	1.0	0.999999974568685	0.9991835228602092	1.0	0.9981066552797954	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155251	past	1.0	1.0
EU155252	Flaviviridae	GenBank	1.0	0.9998851227760316	0.9991853062311808	1.0	0.9979712653160095	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155252	past	1.0	1.0
EU155253	Flaviviridae	GenBank	1.0	0.9999994756402196	0.9991868275242884	1.0	0.9978158232328054	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155253	past	1.0	1.0
EU155254	Flaviviridae	GenBank	1.0	0.9999995586034414	0.9991873188598736	1.0	0.9981124095014624	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155254	past	1.0	1.0
EU155255	Flaviviridae	GenBank	1.0	0.9999993757621662	0.9991877240103644	1.0	0.9981966042840804	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155255	past	1.0	1.0
EU155256	Flaviviridae	GenBank	1.0	0.9999992476927267	0.9991875645276662	1.0	0.9981825118129318	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155256	past	1.0	1.0
EU155257	Flaviviridae	GenBank	1.0	0.9999997825235932	0.9991876410471426	1.0	0.998179181202038	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155257	past	1.0	1.0
EU155258	Flaviviridae	GenBank	1.0	0.9999999685867412	0.9991879559851982	1.0	0.9981871118416658	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155258	past	1.0	1.0
EU155259	Flaviviridae	GenBank	1.0	0.9999940685323768	0.9991843660135526	1.0	0.998167387537054	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155259	past	1.0	1.0
EU155260	Flaviviridae	GenBank	1.0	0.9999988626789402	0.9991909813236546	1.0	0.9981238922557316	0.7768407097458839	Hepacivirus	Hepacivirus C	EU155260	past	1.0	1.0
EU155261	Flaviviridae	GenBank	1.0	0.9999971776395232	0.9991855911306432	1.0	0.9981801413200996	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155261	past	1.0	1.0
EU155262	Flaviviridae	GenBank	1.0	0.9999996673416448	0.9991885077308964	1.0	0.998182680961248	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155262	past	1.0	1.0
EU155263	Flaviviridae	GenBank	1.0	0.9999998171587248	0.9991888838845332	1.0	0.9980860618320672	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155263	past	1.0	1.0
EU155264	Flaviviridae	GenBank	1.0	0.9995845475712338	0.9991884457098472	1.0	0.997732633674467	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155264	past	1.0	1.0
EU155265	Flaviviridae	GenBank	1.0	0.999995055993398	0.9991807182629904	1.0	0.9978258530298868	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155265	past	1.0	1.0
EU155266	Flaviviridae	GenBank	1.0	0.999999897705542	0.9991887751463298	1.0	0.9981261685087874	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155266	past	1.0	1.0
EU155267	Flaviviridae	GenBank	1.0	0.9999686121940612	0.9991849422454834	1.0	0.9981082034111024	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155267	past	1.0	1.0
EU155268	Flaviviridae	GenBank	1.0	0.9999989093960944	0.9991857675281732	1.0	0.9981960235415278	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155268	past	1.0	1.0
EU155269	Flaviviridae	GenBank	1.0	0.9999991043408712	0.9991734433174132	1.0	0.9979432638486226	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155269	past	1.0	1.0
EU155270	Flaviviridae	GenBank	1.0	0.9999985218048096	0.9991835951805116	1.0	0.9981109730402628	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155270	past	1.0	1.0
EU155271	Flaviviridae	GenBank	1.0	0.9999999146203736	0.9991869612320048	1.0	0.9982059090524108	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155271	past	1.0	1.0
EU155272	Flaviviridae	GenBank	1.0	0.999835390249888	0.9991833758354188	1.0	0.9980279644330342	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155272	past	1.0	1.0
EU155273	Flaviviridae	GenBank	1.0	0.9999998356844928	0.9991872801974012	1.0	0.9981916055486008	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155273	past	1.0	1.0
EU155274	Flaviviridae	GenBank	1.0	0.9999997704415708	0.99918882347442	1.0	0.9981876200920826	0.9977124673128128	Hepacivirus	Hepacivirus C	EU155274	past	1.0	1.0
