,UniversalName,Strain,Accessions,WholeGenome,InfectsHumans,fold
3736,KT368902,KT368902,KT368902,1,FALSE,train
3737,KT368903,KT368903,KT368903,1,FALSE,train
3739,KT368905,KT368905,KT368905,1,FALSE,eval
3740,KT368906,KT368906,KT368906,1,FALSE,train
3742,KT368908,KT368908,KT368908,1,FALSE,train
3744,KT368910,KT368910,KT368910,1,FALSE,train
3745,KT368911,KT368911,KT368911,1,FALSE,train
3746,KT368912,KT368912,KT368912,1,FALSE,train
3748,KT368914,KT368914,KT368914,1,FALSE,train
3749,KT368915,KT368915,KT368915,1,FALSE,train
3750,KT368916,KT368916,KT368916,1,FALSE,train
3753,KR061458,KR061458,KR061458,1,FALSE,train
3755,KT941120,KT941120,KT941120,1,FALSE,train
3757,KR822424,KR822424,KR822424,1,FALSE,eval
3758,KT199103,KT199103,KT199103,1,FALSE,train
3759,KT374050,KT374050,KT374050,1,TRUE,train
3762,KT374053,KT374053,KT374053,1,TRUE,eval
3765,KT374056,KT374056,KT374056,1,TRUE,train
3766,KT374057,KT374057,KT374057,1,TRUE,train
3767,KT121572,KT121572,KT121572,1,TRUE,train
3769,KT121574,KT121574,KT121574,1,TRUE,train
3771,KT121576,KT121576,KT121576,1,TRUE,train
3772,KT121577,KT121577,KT121577,1,TRUE,eval
3773,KT121578,KT121578,KT121578,1,TRUE,train
3774,KT121579,KT121579,KT121579,1,TRUE,eval
3775,KT121580,KT121580,KT121580,1,TRUE,train
3776,KT121581,KT121581,KT121581,1,TRUE,eval
3777,LC063810,LC063810,LC063810,1,FALSE,train
3778,LC063811,LC063811,LC063811,1,FALSE,train
3779,LC063812,LC063812,LC063812,1,FALSE,train
3780,LC063813,LC063813,LC063813,1,FALSE,train
3781,LC063814,LC063814,LC063814,1,FALSE,train
3782,LC063815,LC063815,LC063815,1,FALSE,train
3783,LC063816,LC063816,LC063816,1,FALSE,train
3784,LC063817,LC063817,LC063817,1,FALSE,train
3785,LC063818,LC063818,LC063818,1,FALSE,eval
3786,LC063819,LC063819,LC063819,1,FALSE,eval
3787,LC063820,LC063820,LC063820,1,FALSE,train
3788,LC063821,LC063821,LC063821,1,FALSE,train
3789,LC063822,LC063822,LC063822,1,FALSE,train
3790,LC063823,LC063823,LC063823,1,FALSE,train
3791,LC063824,LC063824,LC063824,1,FALSE,eval
3792,LC063825,LC063825,LC063825,1,FALSE,train
3793,LC063826,LC063826,LC063826,1,FALSE,train
3794,LC063827,LC063827,LC063827,1,FALSE,train
3796,LC063829,LC063829,LC063829,1,FALSE,train
3797,LC063830,LC063830,LC063830,1,FALSE,train
3798,LC063831,LC063831,LC063831,1,FALSE,train
3799,LC063832,LC063832,LC063832,1,FALSE,train
3800,LC063833,LC063833,LC063833,1,FALSE,train
3801,LC063834,LC063834,LC063834,1,FALSE,train
3802,LC063835,LC063835,LC063835,1,FALSE,train
3803,LC063836,LC063836,LC063836,1,FALSE,eval
3804,LC063837,LC063837,LC063837,1,FALSE,train
3805,LC063838,LC063838,LC063838,1,FALSE,train
3806,LC063839,LC063839,LC063839,1,FALSE,train
3807,LC063840,LC063840,LC063840,1,FALSE,train
3808,LC063841,LC063841,LC063841,1,FALSE,train
3809,LC063842,LC063842,LC063842,1,FALSE,train
3810,LC063843,LC063843,LC063843,1,FALSE,eval
3811,LC063844,LC063844,LC063844,1,FALSE,eval
3812,LC063845,LC063845,LC063845,1,FALSE,train
3813,LC063846,LC063846,LC063846,1,FALSE,train
3814,LC063847,LC063847,LC063847,1,FALSE,train
3815,KT021227,KT021227,KT021227,1,FALSE,train
3816,KT021228,KT021228,KT021228,1,FALSE,eval
3817,KT021229,KT021229,KT021229,1,FALSE,eval
3818,KT021230,KT021230,KT021230,1,FALSE,train
3819,KT021231,KT021231,KT021231,1,FALSE,train
3820,KT021232,KT021232,KT021232,1,FALSE,train
3821,KT021233,KT021233,KT021233,1,FALSE,train
3822,KR818832,KR818832,KR818832,1,FALSE,train
3826,KT381875,KT381875,KT381875,1,TRUE,eval
3827,KT381613,KT381613,KT381613,1,FALSE,train
3829,KM586818,KM586818,KM586818,1,FALSE,eval
3830,KR095279,KR095279,KR095279,1,FALSE,train
3831,KT203557,KT203557,KT203557,1,FALSE,train
3832,KT021234,KT021234,KT021234,1,FALSE,train
3833,KP868572,KP868572,KP868572,1,FALSE,train
3834,KP868573,KP868573,KP868573,1,FALSE,train
3835,KP890336,KP890336,KP890336,1,FALSE,train
3836,KF923886,KF923886,KF923886,1,TRUE,train
3837,KF923887,KF923887,KF923887,1,TRUE,train
3838,KF923889,KF923889,KF923889,1,TRUE,eval
3839,KF923890,KF923890,KF923890,1,TRUE,train
3840,KF923892,KF923892,KF923892,1,TRUE,train
3841,KF923893,KF923893,KF923893,1,TRUE,train
3842,KF923894,KF923894,KF923894,1,TRUE,train
3843,KF923895,KF923895,KF923895,1,TRUE,train
3844,KF923897,KF923897,KF923897,1,TRUE,train
3845,KF923898,KF923898,KF923898,1,TRUE,eval
3846,KF923899,KF923899,KF923899,1,TRUE,train
3847,KF923901,KF923901,KF923901,1,TRUE,eval
3848,KF923902,KF923902,KF923902,1,TRUE,train
3849,KF923903,KF923903,KF923903,1,TRUE,train
3850,KF923904,KF923904,KF923904,1,TRUE,train
3851,KF923905,KF923905,KF923905,1,TRUE,eval
3852,KF923907,KF923907,KF923907,1,TRUE,train
3853,KF923908,KF923908,KF923908,1,TRUE,train
3854,KF923909,KF923909,KF923909,1,TRUE,eval
3855,KF923910,KF923910,KF923910,1,TRUE,train
3856,KF923911,KF923911,KF923911,1,TRUE,train
3857,KF923912,KF923912,KF923912,1,TRUE,train
3858,KF923913,KF923913,KF923913,1,TRUE,train
3859,KF923914,KF923914,KF923914,1,TRUE,train
3860,KF923915,KF923915,KF923915,1,TRUE,train
3861,KF923916,KF923916,KF923916,1,TRUE,train
3862,KF923917,KF923917,KF923917,1,TRUE,train
3863,KF923918,KF923918,KF923918,1,TRUE,train
3864,KF923919,KF923919,KF923919,1,TRUE,train
3865,KF923920,KF923920,KF923920,1,TRUE,eval
3866,KF923921,KF923921,KF923921,1,TRUE,eval
3867,KF923922,KF923922,KF923922,1,TRUE,train
3868,KF923923,KF923923,KF923923,1,TRUE,train
3869,KF923924,KF923924,KF923924,1,TRUE,train
3870,KF923925,KF923925,KF923925,1,TRUE,train
3871,KR131621,KR131621,KR131621,1,FALSE,train
3873,KP886808,KP886808,KP886808,1,FALSE,train
3874,KP886809,KP886809,KP886809,1,FALSE,train
3875,KP780179,KP780179,KP780179,1,FALSE,train
3876,KR270796,KR270796,KR270796,1,FALSE,train
3877,KR809885,KR809885,KR809885,1,FALSE,eval
3879,LC061272,LC061272,LC061272,1,FALSE,train
3880,LC061273,LC061273,LC061273,1,FALSE,train
3881,LC061274,LC061274,LC061274,1,FALSE,eval
3882,KT266906,KT266906,KT266906,1,TRUE,eval
3883,KR873431,KR873431,KR873431,1,FALSE,eval
3884,KR873434,KR873434,KR873434,1,FALSE,train
3885,KR873435,KR873435,KR873435,1,FALSE,train
3886,KR078299,KR078299,KR078299,1,FALSE,eval
3887,KR078300,KR078300,KR078300,1,FALSE,eval
3888,KM089829,KM089829,KM089829,1,FALSE,train
3889,KP790143,KP790143,KP790143,1,FALSE,train
3890,KP790144,KP790144,KP790144,1,FALSE,train
3891,KP790145,KP790145,KP790145,1,FALSE,train
3892,KP790146,KP790146,KP790146,1,FALSE,train
3893,KT266822,KT266822,KT266822,1,FALSE,train
3894,KP728470,KP728470,KP728470,1,FALSE,train
3895,KP765609,KP765609,KP765609,1,FALSE,train
3896,KT225476,KT225476,KT225476,1,TRUE,train
3897,KP688354,KP688354,KP688354,1,FALSE,train
3898,LC022792,LC022792,LC022792,1,FALSE,eval
3899,KT156560,KT156560,KT156560,1,TRUE,eval
3900,KT156561,KT156561,KT156561,1,TRUE,train
3902,KT029139,KT029139,KT029139,1,TRUE,train
3903,KT026453,KT026453,KT026453,1,TRUE,train
3904,KT026454,KT026454,KT026454,1,TRUE,train
3906,KT026456,KT026456,KT026456,1,TRUE,train
3907,KP343691,KP343691,KP343691,1,FALSE,eval
3908,KT006149,KT006149,KT006149,1,TRUE,train
3909,KR011263,KR011263,KR011263,1,TRUE,train
3911,KR011265,KR011265,KR011265,1,TRUE,train
3913,KR610991,KR610991,KR610991,1,FALSE,train
3915,KR610993,KR610993,KR610993,1,FALSE,train
3916,KR610994,KR610994,KR610994,1,FALSE,train
3919,KR011756,KR011756,KR011756,1,FALSE,train
3920,KP757890,KP757890,KP757890,1,FALSE,train
3921,KP757891,KP757891,KP757891,1,FALSE,train
3922,KP757892,KP757892,KP757892,1,FALSE,train
3923,KP662631,KP662631,KP662631,1,FALSE,train
3924,KR003452,KR003452,KR003452,1,FALSE,eval
3927,KP202848,KP202848,KP202848,1,FALSE,train
3928,KP981644,KP981644,KP981644,1,FALSE,train
3930,KF460437,KF460437,KF460437,1,FALSE,train
3931,KF931628,KF931628,KF931628,1,FALSE,train
3932,KP162057,KP162057,KP162057,1,FALSE,train
3933,KP118880,KP118880,KP118880,1,FALSE,eval
3934,KP118881,KP118881,KP118881,1,FALSE,train
3935,KP118882,KP118882,KP118882,1,FALSE,train
3936,KP118883,KP118883,KP118883,1,FALSE,train
3937,KP118884,KP118884,KP118884,1,FALSE,train
3938,KP118885,KP118885,KP118885,1,FALSE,train
3939,KP118886,KP118886,KP118886,1,FALSE,train
3940,KP118887,KP118887,KP118887,1,FALSE,train
3941,KP118888,KP118888,KP118888,1,FALSE,train
3942,KP118889,KP118889,KP118889,1,FALSE,train
3943,KP118890,KP118890,KP118890,1,FALSE,train
3944,KP118891,KP118891,KP118891,1,FALSE,eval
3945,KP118892,KP118892,KP118892,1,FALSE,train
3946,KP118893,KP118893,KP118893,1,FALSE,eval
3947,KJ361500,KJ361500,KJ361500,1,TRUE,train
3948,KJ361501,KJ361501,KJ361501,1,TRUE,eval
3949,KJ361502,KJ361502,KJ361502,1,TRUE,train
3950,KJ361503,KJ361503,KJ361503,1,TRUE,train
3951,KP118894,KP118894,KP118894,1,FALSE,eval
3952,KM609203,KM609203,KM609203,1,FALSE,train
3953,KM609204,KM609204,KM609204,1,FALSE,train
3955,KM609206,KM609206,KM609206,1,FALSE,eval
3956,KM609207,KM609207,KM609207,1,FALSE,train
3957,KM609208,KM609208,KM609208,1,FALSE,train
3958,KM609209,KM609209,KM609209,1,FALSE,train
3959,KM609210,KM609210,KM609210,1,FALSE,train
3960,KM609211,KM609211,KM609211,1,FALSE,train
3961,KM609212,KM609212,KM609212,1,FALSE,train
3962,KM609213,KM609213,KM609213,1,FALSE,train
3963,KP036502,KP036502,KP036502,1,FALSE,train
3964,KP036503,KP036503,KP036503,1,FALSE,train
3965,KP036504,KP036504,KP036504,1,FALSE,eval
3966,KP036505,KP036505,KP036505,1,FALSE,train
3967,KP143507,KP143507,KP143507,1,FALSE,eval
3968,KP143508,KP143508,KP143508,1,FALSE,eval
3969,KP143509,KP143509,KP143509,1,FALSE,eval
3970,KP143510,KP143510,KP143510,1,FALSE,eval
3971,KP143511,KP143511,KP143511,1,FALSE,train
3972,KP143512,KP143512,KP143512,1,FALSE,train
3973,KM887144,KM887144,KM887144,1,FALSE,train
3974,KP719927,KP719927,KP719927,1,FALSE,train
3975,KP719928,KP719928,KP719928,1,FALSE,train
3976,KP719929,KP719929,KP719929,1,FALSE,train
3977,KP719930,KP719930,KP719930,1,FALSE,train
3978,KP719931,KP719931,KP719931,1,FALSE,train
3979,KP719932,KP719932,KP719932,1,FALSE,eval
3981,KF923888,KF923888,KF923888,1,TRUE,train
3982,KF923891,KF923891,KF923891,1,TRUE,train
3983,KF923896,KF923896,KF923896,1,TRUE,train
3984,KF923900,KF923900,KF923900,1,TRUE,train
3985,KF923906,KF923906,KF923906,1,TRUE,train
3986,KM210277,KM210277,KM210277,1,TRUE,train
3987,KM210278,KM210278,KM210278,1,TRUE,train
3988,KJ526096,KJ526096,KJ526096,1,FALSE,train
3989,KP198610,KP198610,KP198610,1,TRUE,train
3990,KP198611,KP198611,KP198611,1,TRUE,train
3992,KM349743,KM349743,KM349743,1,FALSE,train
3993,KM349744,KM349744,KM349744,1,FALSE,train
3996,KP223131,KP223131,KP223131,1,TRUE,eval
3997,KP209306,KP209306,KP209306,1,TRUE,train
3998,KP209307,KP209307,KP209307,1,TRUE,eval
3999,KP209308,KP209308,KP209308,1,TRUE,train
4001,KP209310,KP209310,KP209310,1,TRUE,train
4003,KP209312,KP209312,KP209312,1,TRUE,train
4004,KP209313,KP209313,KP209313,1,TRUE,train
4005,KM213963,KM213963,KM213963,1,FALSE,train
4006,KJ958218,KJ958218,KJ958218,1,TRUE,train
4007,KJ958219,KJ958219,KJ958219,1,TRUE,train
4008,KM027255,KM027255,KM027255,1,TRUE,train
4009,KM027256,KM027256,KM027256,1,TRUE,train
4010,KM027257,KM027257,KM027257,1,TRUE,eval
4011,KM027258,KM027258,KM027258,1,TRUE,train
4012,KM027259,KM027259,KM027259,1,TRUE,train
4013,KM027260,KM027260,KM027260,1,TRUE,eval
4015,KM027262,KM027262,KM027262,1,TRUE,eval
4016,KF760557,KF760557,KF760557,1,FALSE,train
4018,KM820765,KM820765,KM820765,1,FALSE,train
4020,KM403155,KM403155,KM403155,1,FALSE,train
4022,KM012168,KM012168,KM012168,1,FALSE,eval
4023,KM392224,KM392224,KM392224,1,FALSE,train
4024,KM392225,KM392225,KM392225,1,FALSE,eval
4025,KM392226,KM392226,KM392226,1,FALSE,train
4026,KM392227,KM392227,KM392227,1,FALSE,train
4027,KM392228,KM392228,KM392228,1,FALSE,train
4028,KM392229,KM392229,KM392229,1,FALSE,eval
4029,KM392230,KM392230,KM392230,1,FALSE,train
4030,KM392231,KM392231,KM392231,1,FALSE,train
4031,KM392232,KM392232,KM392232,1,FALSE,train
4032,KJ184549,KJ184549,KJ184549,1,FALSE,train
4033,KM052365,KM052365,KM052365,1,FALSE,train
4035,KM189367,KM189367,KM189367,1,FALSE,train
4036,KJ777677,KJ777677,KJ777677,1,FALSE,train
4038,KJ588062,KJ588062,KJ588062,1,FALSE,train
4039,KJ588063,KJ588063,KJ588063,1,FALSE,train
4041,KJ769231,KJ769231,KJ769231,1,FALSE,train
4042,KJ601777,KJ601777,KJ601777,1,FALSE,train
4043,KJ601778,KJ601778,KJ601778,1,FALSE,train
4044,KJ601779,KJ601779,KJ601779,1,FALSE,train
4045,KJ601780,KJ601780,KJ601780,1,FALSE,train
4046,KJ960178,KJ960178,KJ960178,1,FALSE,train
4047,KJ960179,KJ960179,KJ960179,1,FALSE,train
4048,KJ960180,KJ960180,KJ960180,1,FALSE,train
4049,KJ645635,KJ645635,KJ645635,1,FALSE,eval
4050,KJ645636,KJ645636,KJ645636,1,FALSE,train
4051,KJ645637,KJ645637,KJ645637,1,FALSE,eval
4052,KJ645638,KJ645638,KJ645638,1,FALSE,eval
4053,KJ645639,KJ645639,KJ645639,1,FALSE,train
4054,KJ645640,KJ645640,KJ645640,1,FALSE,train
4055,KJ645641,KJ645641,KJ645641,1,FALSE,eval
4056,KJ645642,KJ645642,KJ645642,1,FALSE,train
4057,KJ645643,KJ645643,KJ645643,1,FALSE,eval
4058,KJ645644,KJ645644,KJ645644,1,FALSE,eval
4059,KJ645645,KJ645645,KJ645645,1,FALSE,train
4060,KJ645646,KJ645646,KJ645646,1,FALSE,train
4061,KJ645647,KJ645647,KJ645647,1,FALSE,train
4062,KJ645648,KJ645648,KJ645648,1,FALSE,train
4063,KJ645649,KJ645649,KJ645649,1,FALSE,train
4064,KJ645650,KJ645650,KJ645650,1,FALSE,eval
4065,KJ645651,KJ645651,KJ645651,1,FALSE,train
4066,KJ645652,KJ645652,KJ645652,1,FALSE,eval
4067,KJ645653,KJ645653,KJ645653,1,FALSE,train
4068,KJ645654,KJ645654,KJ645654,1,FALSE,train
4069,KJ645655,KJ645655,KJ645655,1,FALSE,train
4070,KJ645656,KJ645656,KJ645656,1,FALSE,train
4071,KJ645657,KJ645657,KJ645657,1,FALSE,train
4072,KJ645658,KJ645658,KJ645658,1,FALSE,train
4073,KJ645659,KJ645659,KJ645659,1,FALSE,train
4074,KJ645660,KJ645660,KJ645660,1,FALSE,train
4075,KJ645661,KJ645661,KJ645661,1,FALSE,eval
4077,KJ645663,KJ645663,KJ645663,1,FALSE,train
4078,KJ645664,KJ645664,KJ645664,1,FALSE,eval
4079,KJ645665,KJ645665,KJ645665,1,FALSE,train
4080,KJ645666,KJ645666,KJ645666,1,FALSE,eval
4081,KJ645667,KJ645667,KJ645667,1,FALSE,train
4082,KJ645668,KJ645668,KJ645668,1,FALSE,train
4083,KJ645669,KJ645669,KJ645669,1,FALSE,train
4084,KJ645670,KJ645670,KJ645670,1,FALSE,train
4085,KJ645671,KJ645671,KJ645671,1,FALSE,eval
4086,KJ645672,KJ645672,KJ645672,1,FALSE,train
4087,KJ645673,KJ645673,KJ645673,1,FALSE,train
4088,KJ645674,KJ645674,KJ645674,1,FALSE,train
4091,KJ645677,KJ645677,KJ645677,1,FALSE,train
4092,KJ645678,KJ645678,KJ645678,1,FALSE,train
4093,KJ645679,KJ645679,KJ645679,1,FALSE,eval
4094,KJ645680,KJ645680,KJ645680,1,FALSE,eval
4095,KJ645681,KJ645681,KJ645681,1,FALSE,train
4096,KJ645682,KJ645682,KJ645682,1,FALSE,train
4097,KJ645683,KJ645683,KJ645683,1,FALSE,train
4098,KJ645684,KJ645684,KJ645684,1,FALSE,train
4099,KJ645685,KJ645685,KJ645685,1,FALSE,eval
4100,KJ645686,KJ645686,KJ645686,1,FALSE,eval
4101,KJ645687,KJ645687,KJ645687,1,FALSE,train
4102,KJ645688,KJ645688,KJ645688,1,FALSE,train
4103,KJ645689,KJ645689,KJ645689,1,FALSE,train
4104,KJ645690,KJ645690,KJ645690,1,FALSE,train
4105,KJ645691,KJ645691,KJ645691,1,FALSE,train
4106,KJ645692,KJ645692,KJ645692,1,FALSE,eval
4107,KJ645693,KJ645693,KJ645693,1,FALSE,train
4108,KJ645694,KJ645694,KJ645694,1,FALSE,train
4109,KJ645695,KJ645695,KJ645695,1,FALSE,train
4110,KJ645696,KJ645696,KJ645696,1,FALSE,train
4111,KJ645697,KJ645697,KJ645697,1,FALSE,train
4112,KJ645698,KJ645698,KJ645698,1,FALSE,train
4113,KJ645699,KJ645699,KJ645699,1,FALSE,train
4114,KJ645700,KJ645700,KJ645700,1,FALSE,train
4115,KJ645701,KJ645701,KJ645701,1,FALSE,train
4116,KJ645702,KJ645702,KJ645702,1,FALSE,train
4117,KJ645703,KJ645703,KJ645703,1,FALSE,train
4118,KJ645704,KJ645704,KJ645704,1,FALSE,train
4119,KJ645705,KJ645705,KJ645705,1,FALSE,eval
4120,KJ645706,KJ645706,KJ645706,1,FALSE,train
4121,KJ645707,KJ645707,KJ645707,1,FALSE,train
4122,KJ645708,KJ645708,KJ645708,1,FALSE,eval
4123,KF840537,KF840537,KF840537,1,FALSE,train
4125,KJ662670,KJ662670,KJ662670,1,FALSE,train
4126,KM015348,KM015348,KM015348,1,TRUE,train
4127,KJ620016,KJ620016,KJ620016,1,FALSE,train
4128,KJ584355,KJ584355,KJ584355,1,FALSE,eval
4129,KJ584356,KJ584356,KJ584356,1,FALSE,train
4130,KJ584357,KJ584357,KJ584357,1,FALSE,train
4131,KJ584358,KJ584358,KJ584358,1,FALSE,train
4132,KJ584359,KJ584359,KJ584359,1,FALSE,train
4133,KJ584361,KJ584361,KJ584361,1,FALSE,train
4134,KJ778615,KJ778615,KJ778615,1,FALSE,train
4135,KJ778616,KJ778616,KJ778616,1,FALSE,train
4136,KJ829365,KJ829365,KJ829365,1,TRUE,train
4137,KJ813439,KJ813439,KJ813439,1,TRUE,train
4140,KJ650098,KJ650098,KJ650098,1,FALSE,train
4142,KJ713295,KJ713295,KJ713295,1,FALSE,train
4143,KJ713296,KJ713296,KJ713296,1,FALSE,train
4144,KJ713297,KJ713297,KJ713297,1,FALSE,eval
4145,KJ713298,KJ713298,KJ713298,1,FALSE,train
4146,KJ713299,KJ713299,KJ713299,1,FALSE,train
4147,KJ623926,KJ623926,KJ623926,1,FALSE,train
4148,KF917527,KF917527,KF917527,1,FALSE,train
4150,KF569996,KF569996,KF569996,1,FALSE,train
4151,KJ425485,KJ425485,KJ425485,1,FALSE,train
4152,KJ425486,KJ425486,KJ425486,1,FALSE,train
4153,KJ425487,KJ425487,KJ425487,1,FALSE,train
4154,KJ425488,KJ425488,KJ425488,1,FALSE,train
4155,KJ425489,KJ425489,KJ425489,1,FALSE,train
4156,KJ425490,KJ425490,KJ425490,1,FALSE,train
4157,KJ425491,KJ425491,KJ425491,1,FALSE,train
4158,KJ425492,KJ425492,KJ425492,1,FALSE,train
4159,KJ425493,KJ425493,KJ425493,1,FALSE,eval
4160,KJ425494,KJ425494,KJ425494,1,FALSE,train
4161,KJ425495,KJ425495,KJ425495,1,FALSE,train
4162,KJ425496,KJ425496,KJ425496,1,FALSE,train
4163,KJ425497,KJ425497,KJ425497,1,FALSE,train
4164,KJ425498,KJ425498,KJ425498,1,FALSE,train
4165,KJ425499,KJ425499,KJ425499,1,FALSE,train
4166,KJ425500,KJ425500,KJ425500,1,FALSE,eval
4167,KJ425501,KJ425501,KJ425501,1,FALSE,train
4168,KJ425502,KJ425502,KJ425502,1,FALSE,train
4169,KJ425503,KJ425503,KJ425503,1,FALSE,train
4170,KJ425504,KJ425504,KJ425504,1,FALSE,train
4171,KJ425505,KJ425505,KJ425505,1,FALSE,train
4172,KJ425506,KJ425506,KJ425506,1,FALSE,train
4173,KJ425507,KJ425507,KJ425507,1,FALSE,train
4174,KJ425508,KJ425508,KJ425508,1,FALSE,train
4175,KJ425509,KJ425509,KJ425509,1,FALSE,train
4176,KJ425510,KJ425510,KJ425510,1,FALSE,train
4177,KJ425511,KJ425511,KJ425511,1,FALSE,train
4178,KJ425512,KJ425512,KJ425512,1,FALSE,train
4179,KJ435283,KJ435283,KJ435283,1,FALSE,train
4180,KJ435284,KJ435284,KJ435284,1,FALSE,train
4181,KJ435285,KJ435285,KJ435285,1,FALSE,train
4182,KJ435286,KJ435286,KJ435286,1,FALSE,train
4183,KJ650295,KJ650295,KJ650295,1,FALSE,train
4185,KJ650297,KJ650297,KJ650297,1,FALSE,train
4186,KJ196348,KJ196348,KJ196348,1,FALSE,train
4187,KF906249,KF906249,KF906249,1,FALSE,train
4188,KF906250,KF906250,KF906250,1,FALSE,eval
4190,KJ135013,KJ135013,KJ135013,1,FALSE,train
4191,KJ408801,KJ408801,KJ408801,1,FALSE,eval
4192,KJ128295,KJ128295,KJ128295,1,FALSE,train
4193,KJ462462,KJ462462,KJ462462,1,FALSE,eval
4194,KJ569769,KJ569769,KJ569769,1,FALSE,train
4195,KJ020932,KJ020932,KJ020932,1,FALSE,train
4196,KJ556336,KJ556336,KJ556336,1,TRUE,eval
4197,KJ567050,KJ567050,KJ567050,1,FALSE,eval
4198,KJ399978,KJ399978,KJ399978,1,FALSE,train
4199,KJ481931,KJ481931,KJ481931,1,FALSE,train
4200,KJ477102,KJ477102,KJ477102,1,FALSE,eval
4201,KJ477103,KJ477103,KJ477103,1,FALSE,train
4202,KF853202,KF853202,KF853202,1,FALSE,eval
4203,KJ156866,KJ156866,KJ156866,1,TRUE,eval
4204,KJ156869,KJ156869,KJ156869,1,TRUE,train
4205,KJ156874,KJ156874,KJ156874,1,TRUE,train
4206,KJ156881,KJ156881,KJ156881,1,TRUE,train
4207,KJ156910,KJ156910,KJ156910,1,TRUE,train
4208,KJ156934,KJ156934,KJ156934,1,TRUE,train
4209,KJ156944,KJ156944,KJ156944,1,TRUE,train
4210,KJ156949,KJ156949,KJ156949,1,TRUE,train
4211,KJ156952,KJ156952,KJ156952,1,TRUE,train
4212,KC461235,KC461235,KC461235,1,FALSE,train
4213,KC461236,KC461236,KC461236,1,FALSE,train
4214,KC461237,KC461237,KC461237,1,FALSE,train
4215,KF961221,KF961221,KF961221,1,TRUE,train
4216,KF961222,KF961222,KF961222,1,TRUE,train
4217,KF452322,KF452322,KF452322,1,FALSE,train
4218,KF452323,KF452323,KF452323,1,FALSE,eval
4219,KF663559,KF663559,KF663559,1,FALSE,train
4220,KF663560,KF663560,KF663560,1,FALSE,eval
4221,KF663561,KF663561,KF663561,1,FALSE,train
4222,KF668605,KF668605,KF668605,1,FALSE,train
4227,KF745068,KF745068,KF745068,1,TRUE,eval
4228,KF650370,KF650370,KF650370,1,FALSE,train
4231,KF650373,KF650373,KF650373,1,FALSE,train
4234,KF804028,KF804028,KF804028,1,FALSE,train
4235,KF411040,KF411040,KF411040,1,FALSE,train
4236,KF411041,KF411041,KF411041,1,FALSE,train
4237,KC881005,KC881005,KC881005,1,FALSE,train
4238,KC881006,KC881006,KC881006,1,FALSE,train
4239,KF367457,KF367457,KF367457,1,FALSE,train
4240,KF574761,KF574761,KF574761,1,FALSE,train
4243,KF468752,KF468752,KF468752,1,FALSE,eval
4244,KF468753,KF468753,KF468753,1,FALSE,eval
4245,KF468754,KF468754,KF468754,1,FALSE,train
4247,KC545386,KC545386,KC545386,1,FALSE,eval
4287,KF530105,KF530105,KF530105,1,TRUE,train
4294,KF530112,KF530112,KF530112,1,TRUE,eval
4297,KF273109,KF273109,KF273109,1,FALSE,train
4298,KF686340,KF686340,KF686340,1,TRUE,train
4299,KF686341,KF686341,KF686341,1,TRUE,eval
4300,KF686342,KF686342,KF686342,1,TRUE,train
4301,KF686343,KF686343,KF686343,1,TRUE,eval
4302,KF686344,KF686344,KF686344,1,TRUE,train
4303,KF686346,KF686346,KF686346,1,TRUE,train
4304,KF600612,KF600612,KF600612,1,TRUE,train
4305,KF600613,KF600613,KF600613,1,TRUE,eval
4306,KF600620,KF600620,KF600620,1,TRUE,eval
4308,KF600628,KF600628,KF600628,1,TRUE,train
4309,KF600630,KF600630,KF600630,1,TRUE,eval
4310,KF600632,KF600632,KF600632,1,TRUE,train
4311,KF600634,KF600634,KF600634,1,TRUE,train
4312,KF600644,KF600644,KF600644,1,TRUE,train
4313,KF600645,KF600645,KF600645,1,TRUE,train
4314,KF600647,KF600647,KF600647,1,TRUE,train
4316,KF600652,KF600652,KF600652,1,TRUE,eval
4317,KF530123,KF530123,KF530123,1,FALSE,train
4358,KF268336,KF268336,KF268336,1,FALSE,train
4359,KF268337,KF268337,KF268337,1,FALSE,train
4360,KF268338,KF268338,KF268338,1,FALSE,train
4361,KF268339,KF268339,KF268339,1,FALSE,train
4362,KF430201,KF430201,KF430201,1,TRUE,train
4363,KF267450,KF267450,KF267450,1,FALSE,train
4364,KC869678,KC869678,KC869678,1,FALSE,train
4366,KF272920,KF272920,KF272920,1,FALSE,train
4367,JX993987,JX993987,JX993987,1,FALSE,train
4368,JX993988,JX993988,JX993988,1,FALSE,train
4369,KF186564,KF186564,KF186564,1,TRUE,train
4370,KF186565,KF186565,KF186565,1,TRUE,train
4371,KF186566,KF186566,KF186566,1,TRUE,train
4372,KF186567,KF186567,KF186567,1,TRUE,train
4373,KF192507,KF192507,KF192507,1,TRUE,eval
4375,KC962433,KC962433,KC962433,1,FALSE,eval
4376,KC140102,KC140102,KC140102,1,FALSE,train
4377,KC506155,KC506155,KC506155,1,FALSE,train
4378,KC776174,KC776174,KC776174,1,TRUE,train
4379,KC210145,KC210145,KC210145,1,FALSE,train
4380,KC210146,KC210146,KC210146,1,FALSE,train
4381,KC210147,KC210147,KC210147,1,FALSE,train
4382,KC667074,KC667074,KC667074,1,TRUE,train
4383,KC136209,KC136209,KC136209,1,FALSE,train
4385,JX897900,JX897900,JX897900,1,FALSE,train
4386,KC196276,KC196276,KC196276,1,FALSE,eval
4387,JX869043,JX869043,JX869043,1,FALSE,train
4388,JX869044,JX869044,JX869044,1,FALSE,train
